placement_type,fragment_i,fragment_j,same_before_node,same_after_node,changed_node
tuple_ilp,branch_code_A08,subbranch_code_L01.462,True,False,True
tuple_ilp,branch_code_A08,subbranch_code_M01.050,True,False,True
tuple_ilp,branch_code_A08,subbranch_code_M01.060,False,True,True
tuple_ilp,branch_code_A08,subbranch_code_M01.526,False,True,True
tuple_ilp,branch_code_A08,subbranch_code_M01.643,False,True,True
tuple_ilp,branch_code_A08,subbranch_code_N02.421,False,True,True
tuple_ilp,branch_code_A08,subbranch_code_N05.715,True,False,True
tuple_ilp,branch_code_A08,top_category_E,True,False,True
tuple_ilp,branch_code_A08,top_category_H,False,True,True
tuple_ilp,branch_code_A08,top_category_I,False,True,True
tuple_ilp,branch_code_A10,branch_code_A11,True,False,True
tuple_ilp,branch_code_A10,branch_code_A13,False,True,True
tuple_ilp,branch_code_A10,branch_code_A14,True,False,True
tuple_ilp,branch_code_A10,branch_code_A15,True,False,True
tuple_ilp,branch_code_A10,branch_code_C10,True,False,True
tuple_ilp,branch_code_A10,branch_code_C16,True,False,True
tuple_ilp,branch_code_A10,branch_code_C18,True,False,True
tuple_ilp,branch_code_A10,branch_code_D01,False,True,True
tuple_ilp,branch_code_A10,branch_code_D08,False,True,True
tuple_ilp,branch_code_A10,branch_code_D09,True,False,True
tuple_ilp,branch_code_A10,branch_code_D12,True,False,True
tuple_ilp,branch_code_A10,branch_code_D13,False,True,True
tuple_ilp,branch_code_A10,branch_code_D23,False,True,True
tuple_ilp,branch_code_A10,branch_code_D26,False,True,True
tuple_ilp,branch_code_A10,branch_code_G01,False,True,True
tuple_ilp,branch_code_A10,branch_code_G04,False,True,True
tuple_ilp,branch_code_A10,branch_code_G08,False,True,True
tuple_ilp,branch_code_A10,branch_code_H01,False,True,True
tuple_ilp,branch_code_A10,branch_code_I01,False,True,True
tuple_ilp,branch_code_A10,branch_code_J03,False,True,True
tuple_ilp,branch_code_A10,branch_code_N03,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_A01.923,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_A05.360,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A06.300,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A10.549,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A11.443,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A11.497,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A13.869,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A14.724,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_A15.382,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_B01.875,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_B03.440,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_B04.613,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_B04.820,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_C01.674,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C05.660,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C06.405,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C08.618,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C12.050,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_C17.800,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C19.344,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_C19.700,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_C26.733,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D01.552,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D01.695,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D02.047,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D02.355,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D02.540,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D02.705,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D04.345,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D04.615,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D05.750,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D06.472,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_D09.067,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D09.811,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D10.570,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_D26.650,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E02.190,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E04.270,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E04.520,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E04.580,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E05.196,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_E06.931,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_F01.058,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_F01.145,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_F01.658,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_F02.784,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_F03.950,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_F04.754,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_G02.860,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_G03.040,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_G07.180,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_G14.010,True,False,True
tuple_ilp,branch_code_A10,subbranch_code_J01.576,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_L01.462,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_L01.559,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_N03.219,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_N03.706,False,True,True
tuple_ilp,branch_code_A10,subbranch_code_N06.850,True,False,True
tuple_ilp,branch_code_A10,top_category_A,True,False,True
tuple_ilp,branch_code_A10,top_category_F,False,True,True
tuple_ilp,branch_code_A10,top_category_J,False,True,True
tuple_ilp,branch_code_A10,top_category_M,False,True,True
tuple_ilp,branch_code_A11,branch_code_A14,True,False,True
tuple_ilp,branch_code_A11,branch_code_C04,False,True,True
tuple_ilp,branch_code_A11,branch_code_C05,False,True,True
tuple_ilp,branch_code_A11,branch_code_C10,True,False,True
tuple_ilp,branch_code_A11,branch_code_C16,True,False,True
tuple_ilp,branch_code_A11,branch_code_C18,True,False,True
tuple_ilp,branch_code_A11,branch_code_C23,False,True,True
tuple_ilp,branch_code_A11,branch_code_C26,True,False,True
tuple_ilp,branch_code_A11,branch_code_D09,True,False,True
tuple_ilp,branch_code_A11,branch_code_D12,True,False,True
tuple_ilp,branch_code_A11,branch_code_D27,False,True,True
tuple_ilp,branch_code_A11,branch_code_E02,False,True,True
tuple_ilp,branch_code_A11,branch_code_E04,False,True,True
tuple_ilp,branch_code_A11,branch_code_G09,False,True,True
tuple_ilp,branch_code_A11,branch_code_G11,False,True,True
tuple_ilp,branch_code_A11,branch_code_G14,True,False,True
tuple_ilp,branch_code_A11,branch_code_L01,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_A05.360,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A06.300,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A08.800,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_A10.165,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_A10.549,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A11.443,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A11.497,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A13.869,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A14.724,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_A15.382,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_B03.440,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_B03.660,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_B04.280,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_C01.674,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C04.557,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_C04.730,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_C05.660,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C06.405,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C08.618,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C12.200,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_C17.300,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_C17.800,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C19.700,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_C26.733,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D01.857,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D02.033,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D02.065,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D02.455,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D02.522,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D02.626,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D03.383,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D04.210,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D04.345,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D09.067,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D09.408,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D09.811,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_D10.251,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D12.644,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D23.050,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_D27.720,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_E05.723,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_F01.145,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_F02.784,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_F03.950,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_G02.010,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_G02.300,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_G02.860,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_G03.015,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_G03.040,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_G03.787,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_G07.180,True,False,True
tuple_ilp,branch_code_A11,subbranch_code_I01.076,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_I01.198,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_M01.060,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_M01.526,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_M01.643,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_N02.421,False,True,True
tuple_ilp,branch_code_A11,subbranch_code_N06.850,True,False,True
tuple_ilp,branch_code_A11,top_category_A,True,False,True
tuple_ilp,branch_code_A11,top_category_H,False,True,True
tuple_ilp,branch_code_A11,top_category_I,False,True,True
tuple_ilp,branch_code_A13,branch_code_B03,True,False,True
tuple_ilp,branch_code_A13,branch_code_C01,True,False,True
tuple_ilp,branch_code_A13,branch_code_C07,True,False,True
tuple_ilp,branch_code_A13,branch_code_C09,True,False,True
tuple_ilp,branch_code_A13,branch_code_C12,True,False,True
tuple_ilp,branch_code_A13,branch_code_C14,True,False,True
tuple_ilp,branch_code_A13,branch_code_C19,True,False,True
tuple_ilp,branch_code_A13,branch_code_C20,True,False,True
tuple_ilp,branch_code_A13,branch_code_C22,True,False,True
tuple_ilp,branch_code_A13,branch_code_C25,True,False,True
tuple_ilp,branch_code_A13,branch_code_C26,False,True,True
tuple_ilp,branch_code_A13,branch_code_D01,False,True,True
tuple_ilp,branch_code_A13,branch_code_D08,False,True,True
tuple_ilp,branch_code_A13,branch_code_D13,False,True,True
tuple_ilp,branch_code_A13,branch_code_D23,False,True,True
tuple_ilp,branch_code_A13,branch_code_D26,False,True,True
tuple_ilp,branch_code_A13,branch_code_E04,True,False,True
tuple_ilp,branch_code_A13,branch_code_F03,True,False,True
tuple_ilp,branch_code_A13,branch_code_G01,False,True,True
tuple_ilp,branch_code_A13,branch_code_G04,False,True,True
tuple_ilp,branch_code_A13,branch_code_G08,False,True,True
tuple_ilp,branch_code_A13,branch_code_G14,False,True,True
tuple_ilp,branch_code_A13,branch_code_H01,False,True,True
tuple_ilp,branch_code_A13,branch_code_I01,False,True,True
tuple_ilp,branch_code_A13,branch_code_J03,False,True,True
tuple_ilp,branch_code_A13,branch_code_N03,False,True,True
tuple_ilp,branch_code_A13,branch_code_N04,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_A02.633,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_B01.875,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_B04.613,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_B04.820,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_C01.748,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C01.778,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C01.925,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C09.218,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C10.292,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C10.668,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C10.720,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C19.053,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C19.344,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_C20.111,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C23.550,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_C25.723,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_D01.695,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D02.241,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_D02.355,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D02.540,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D02.705,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D03.383,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D04.210,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D04.615,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D06.472,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_D12.644,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_D26.650,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_E02.190,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_E04.520,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_E05.196,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_E05.723,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_E06.931,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_F01.393,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_F01.658,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_F04.096,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_G16.012,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_H01.671,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_H02.403,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_J01.576,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_L01.462,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_M01.060,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_M01.526,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_M01.643,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_N03.706,False,True,True
tuple_ilp,branch_code_A13,subbranch_code_N04.452,True,False,True
tuple_ilp,branch_code_A13,subbranch_code_N05.700,True,False,True
tuple_ilp,branch_code_A13,top_category_F,False,True,True
tuple_ilp,branch_code_A13,top_category_H,True,False,True
tuple_ilp,branch_code_A13,top_category_J,False,True,True
tuple_ilp,branch_code_A13,top_category_L,True,False,True
tuple_ilp,branch_code_A13,top_category_M,False,True,True
tuple_ilp,branch_code_A14,branch_code_A15,True,False,True
tuple_ilp,branch_code_A14,branch_code_C10,True,False,True
tuple_ilp,branch_code_A14,branch_code_C11,False,True,True
tuple_ilp,branch_code_A14,branch_code_C12,False,True,True
tuple_ilp,branch_code_A14,branch_code_C16,True,False,True
tuple_ilp,branch_code_A14,branch_code_C18,True,False,True
tuple_ilp,branch_code_A14,branch_code_C20,False,True,True
tuple_ilp,branch_code_A14,branch_code_C22,False,True,True
tuple_ilp,branch_code_A14,branch_code_C26,True,False,True
tuple_ilp,branch_code_A14,branch_code_D03,False,True,True
tuple_ilp,branch_code_A14,branch_code_D05,False,True,True
tuple_ilp,branch_code_A14,branch_code_D09,True,False,True
tuple_ilp,branch_code_A14,branch_code_D12,True,False,True
tuple_ilp,branch_code_A14,branch_code_E06,False,True,True
tuple_ilp,branch_code_A14,branch_code_F04,False,True,True
tuple_ilp,branch_code_A14,branch_code_G14,True,False,True
tuple_ilp,branch_code_A14,branch_code_G16,False,True,True
tuple_ilp,branch_code_A14,branch_code_I03,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_A02.880,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_A04.623,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_A05.360,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_A11.118,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_A11.284,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_A15.145,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_B01.046,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_B01.050,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_B03.440,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_C01.150,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C01.674,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_C04.588,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C05.116,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C05.660,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_C08.618,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_C10.668,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C10.720,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C12.950,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C18.452,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C19.700,True,False,True
tuple_ilp,branch_code_A14,subbranch_code_C20.111,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C22.039,False,True,True
tuple_ilp,branch_code_A14,subbranch_code_C26.017,False,True,True
